temporada_alta,dif_min,atraso_15,periodo_dia
BAJO,21.0,1,TARDE
BAJO,11.0,0,TARDE
BAJO,6.0,0,TARDE
BAJO,4.0,0,TARDE
BAJO,34.0,1,TARDE
BAJO,-1.0,0,TARDE
BAJO,23.0,1,TARDE
BAJO,19.0,1,TARDE
BAJO,11.0,0,TARDE
BAJO,12.0,0,TARDE
BAJO,6.0,0,TARDE
BAJO,0.0,0,TARDE
BAJO,4.0,0,TARDE
BAJO,13.0,0,TARDE
BAJO,7.0,0,TARDE
BAJO,12.0,0,TARDE
BAJO,16.0,1,TARDE
BAJO,15.0,0,TARDE
BAJO,44.0,1,TARDE
BAJO,19.0,1,TARDE
BAJO,34.0,1,TARDE
BAJO,-1.0,0,TARDE
BAJO,5.0,0,TARDE
BAJO,1.0,0,TARDE
BAJO,31.0,1,TARDE
BAJO,8.0,0,TARDE
BAJO,9.0,0,TARDE
BAJO,22.0,1,TARDE
BAJO,2.0,0,TARDE
BAJO,7.0,0,TARDE
BAJO,37.0,1,TARDE
BAJO,-2.0,0,TARDE
BAJO,5.0,0,TARDE
BAJO,17.0,1,TARDE
BAJO,2.0,0,NOCHE
BAJO,27.0,1,NOCHE
BAJO,2.0,0,NOCHE
BAJO,26.0,1,NOCHE
BAJO,6.0,0,NOCHE
BAJO,16.0,1,NOCHE
BAJO,1.0,0,NOCHE
BAJO,4.0,0,NOCHE
BAJO,24.0,1,NOCHE
BAJO,2.0,0,NOCHE
BAJO,6.0,0,NOCHE
BAJO,14.0,0,NOCHE
BAJO,21.0,1,NOCHE
BAJO,1.0,0,NOCHE
BAJO,26.0,1,NOCHE
BAJO,3.0,0,NOCHE
BAJO,-8.0,0,NOCHE
BAJO,-4.0,0,NOCHE
BAJO,5.0,0,NOCHE
BAJO,1.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,8.0,0,NOCHE
BAJO,10.0,0,NOCHE
BAJO,7.0,0,NOCHE
BAJO,1.0,0,NOCHE
BAJO,1.0,0,NOCHE
BAJO,3.0,0,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,12.0,0,NOCHE
BAJO,-5.0,0,NOCHE
BAJO,28.0,1,TARDE
BAJO,2.0,0,TARDE
BAJO,2.0,0,TARDE
BAJO,48.0,1,TARDE
BAJO,0.0,0,TARDE
BAJO,118.0,1,TARDE
BAJO,6.0,0,TARDE
BAJO,0.0,0,TARDE
BAJO,18.0,1,TARDE
BAJO,-2.0,0,MAÑANA
BAJO,-6.0,0,MAÑANA
BAJO,-6.0,0,MAÑANA
BAJO,10.0,0,MAÑANA
BAJO,153.0,1,MAÑANA
BAJO,6.0,0,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,10.0,0,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,11.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,4.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,1.0,0,MAÑANA
BAJO,-3.0,0,MAÑANA
BAJO,-7.0,0,MAÑANA
BAJO,5.0,0,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,16.0,1,MAÑANA
BAJO,-5.0,0,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,34.0,1,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,10.0,0,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,16.0,1,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,-6.0,0,MAÑANA
BAJO,8.0,0,TARDE
BAJO,13.0,0,TARDE
BAJO,31.0,1,TARDE
BAJO,13.0,0,TARDE
BAJO,3.0,0,TARDE
BAJO,9.0,0,TARDE
BAJO,1.0,0,TARDE
BAJO,29.0,1,TARDE
BAJO,0.0,0,TARDE
BAJO,25.0,1,TARDE
BAJO,3.0,0,TARDE
BAJO,2.0,0,TARDE
BAJO,16.0,1,TARDE
BAJO,5.0,0,TARDE
BAJO,150.0,1,TARDE
BAJO,1.0,0,TARDE
BAJO,6.0,0,TARDE
BAJO,1.0,0,TARDE
BAJO,5.0,0,TARDE
BAJO,5.0,0,TARDE
BAJO,5.0,0,TARDE
BAJO,28.0,1,TARDE
BAJO,10.0,0,TARDE
BAJO,16.0,1,TARDE
BAJO,17.0,1,TARDE
BAJO,19.0,1,TARDE
BAJO,15.0,0,TARDE
BAJO,11.0,0,TARDE
BAJO,18.0,1,TARDE
BAJO,15.0,0,TARDE
BAJO,-3.0,0,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,4.0,0,NOCHE
BAJO,11.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,3.0,0,NOCHE
BAJO,6.0,0,NOCHE
BAJO,4.0,0,NOCHE
BAJO,6.0,0,NOCHE
BAJO,9.0,0,NOCHE
BAJO,49.0,1,NOCHE
BAJO,10.0,0,NOCHE
BAJO,6.0,0,NOCHE
BAJO,1.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,88.0,1,NOCHE
BAJO,14.0,0,NOCHE
BAJO,21.0,1,NOCHE
BAJO,24.0,1,NOCHE
BAJO,21.0,1,NOCHE
BAJO,35.0,1,NOCHE
BAJO,0.0,0,NOCHE
BAJO,1.0,0,NOCHE
BAJO,46.0,1,NOCHE
BAJO,16.0,1,NOCHE
BAJO,52.0,1,NOCHE
BAJO,12.0,0,NOCHE
BAJO,18.0,1,NOCHE
BAJO,4.0,0,NOCHE
BAJO,17.0,1,NOCHE
BAJO,17.0,1,TARDE
BAJO,34.0,1,TARDE
BAJO,12.0,0,TARDE
BAJO,5.0,0,TARDE
BAJO,30.0,1,TARDE
BAJO,9.0,0,TARDE
BAJO,21.0,1,TARDE
BAJO,5.0,0,TARDE
BAJO,22.0,1,TARDE
BAJO,15.0,0,TARDE
BAJO,40.0,1,TARDE
BAJO,17.0,1,TARDE
BAJO,26.0,1,TARDE
BAJO,11.0,0,TARDE
BAJO,6.0,0,TARDE
BAJO,4.0,0,TARDE
BAJO,4.0,0,TARDE
BAJO,-2.0,0,MAÑANA
BAJO,7.0,0,MAÑANA
BAJO,7.0,0,MAÑANA
BAJO,11.0,0,MAÑANA
BAJO,8.0,0,MAÑANA
BAJO,-6.0,0,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,6.0,0,MAÑANA
BAJO,14.0,0,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,5.0,0,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,7.0,0,MAÑANA
BAJO,45.0,1,MAÑANA
BAJO,11.0,0,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,1.0,0,MAÑANA
BAJO,5.0,0,MAÑANA
BAJO,34.0,1,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,16.0,1,MAÑANA
BAJO,5.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,4.0,0,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,14.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,5.0,0,MAÑANA
BAJO,14.0,0,MAÑANA
BAJO,6.0,0,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,30.0,1,MAÑANA
BAJO,5.0,0,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,5.0,0,MAÑANA
BAJO,-3.0,0,MAÑANA
BAJO,0.0,0,NOCHE
BAJO,0.0,0,NOCHE
BAJO,6.0,0,NOCHE
BAJO,12.0,0,NOCHE
BAJO,22.0,1,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,3.0,0,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,11.0,0,NOCHE
BAJO,3.0,0,NOCHE
BAJO,161.0,1,NOCHE
BAJO,10.0,0,NOCHE
BAJO,4.0,0,NOCHE
BAJO,36.0,1,TARDE
BAJO,13.0,0,TARDE
BAJO,16.0,1,TARDE
BAJO,5.0,0,TARDE
BAJO,-3.0,0,MAÑANA
BAJO,2.0,0,TARDE
BAJO,6.0,0,MAÑANA
BAJO,20.0,1,TARDE
BAJO,7.0,0,MAÑANA
BAJO,-1.0,0,TARDE
BAJO,1.0,0,MAÑANA
BAJO,18.0,1,TARDE
BAJO,8.0,0,NOCHE
BAJO,0.0,0,NOCHE
BAJO,24.0,1,NOCHE
BAJO,2.0,0,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,15.0,0,NOCHE
BAJO,14.0,0,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,6.0,0,NOCHE
BAJO,5.0,0,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,0.0,0,NOCHE
BAJO,3.0,0,NOCHE
BAJO,6.0,0,NOCHE
BAJO,-3.0,0,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,6.0,0,MAÑANA
BAJO,9.0,0,MAÑANA
BAJO,36.0,1,MAÑANA
BAJO,11.0,0,MAÑANA
BAJO,25.0,1,MAÑANA
BAJO,-2.0,0,NOCHE
BAJO,5.0,0,NOCHE
BAJO,40.0,1,NOCHE
BAJO,59.0,1,NOCHE
BAJO,8.0,0,NOCHE
BAJO,-1.0,0,TARDE
BAJO,1.0,0,TARDE
BAJO,3.0,0,TARDE
BAJO,0.0,0,TARDE
BAJO,18.0,1,TARDE
BAJO,37.0,1,TARDE
BAJO,14.0,0,TARDE
BAJO,3.0,0,TARDE
BAJO,19.0,1,TARDE
BAJO,5.0,0,TARDE
BAJO,-3.0,0,TARDE
BAJO,2.0,0,TARDE
BAJO,3.0,0,TARDE
BAJO,-4.0,0,TARDE
BAJO,1.0,0,TARDE
BAJO,-3.0,0,TARDE
BAJO,16.0,1,TARDE
BAJO,-2.0,0,TARDE
BAJO,1.0,0,MAÑANA
BAJO,2.0,0,TARDE
BAJO,-5.0,0,MAÑANA
BAJO,1.0,0,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,56.0,1,MAÑANA
BAJO,-1.0,0,NOCHE
BAJO,4.0,0,MAÑANA
BAJO,29.0,1,TARDE
BAJO,29.0,1,TARDE
BAJO,40.0,1,TARDE
BAJO,4.0,0,TARDE
BAJO,27.0,1,TARDE
BAJO,19.0,1,TARDE
BAJO,-5.0,0,TARDE
BAJO,12.0,0,TARDE
BAJO,26.0,1,TARDE
BAJO,11.0,0,TARDE
BAJO,-1.0,0,TARDE
BAJO,8.0,0,TARDE
BAJO,1.0,0,TARDE
BAJO,-5.0,0,TARDE
BAJO,0.0,0,TARDE
BAJO,-1.0,0,TARDE
BAJO,-1.0,0,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,22.0,1,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,1.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,7.0,0,MAÑANA
BAJO,-5.0,0,MAÑANA
BAJO,-4.0,0,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,15.0,0,MAÑANA
BAJO,38.0,1,TARDE
BAJO,-6.0,0,NOCHE
BAJO,1.0,0,NOCHE
BAJO,5.0,0,NOCHE
BAJO,32.0,1,NOCHE
BAJO,2.0,0,NOCHE
BAJO,9.0,0,MAÑANA
BAJO,21.0,1,TARDE
BAJO,6.0,0,TARDE
BAJO,-5.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,6.0,0,NOCHE
BAJO,17.0,1,NOCHE
BAJO,16.0,1,TARDE
BAJO,1.0,0,TARDE
BAJO,4.0,0,TARDE
BAJO,6.0,0,TARDE
BAJO,12.0,0,TARDE
BAJO,-3.0,0,TARDE
BAJO,3.0,0,TARDE
BAJO,-2.0,0,TARDE
BAJO,-4.0,0,TARDE
BAJO,-5.0,0,TARDE
BAJO,-1.0,0,TARDE
BAJO,12.0,0,MAÑANA
BAJO,3.0,0,TARDE
BAJO,-4.0,0,MAÑANA
BAJO,7.0,0,TARDE
BAJO,7.0,0,MAÑANA
BAJO,13.0,0,TARDE
BAJO,3.0,0,MAÑANA
BAJO,6.0,0,TARDE
BAJO,-1.0,0,MAÑANA
BAJO,10.0,0,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,42.0,1,MAÑANA
BAJO,2.0,0,TARDE
BAJO,12.0,0,MAÑANA
BAJO,-1.0,0,TARDE
BAJO,0.0,0,MAÑANA
BAJO,13.0,0,MAÑANA
BAJO,9.0,0,TARDE
BAJO,0.0,0,MAÑANA
BAJO,-7.0,0,MAÑANA
BAJO,4.0,0,MAÑANA
BAJO,8.0,0,MAÑANA
BAJO,8.0,0,MAÑANA
BAJO,8.0,0,TARDE
BAJO,50.0,1,MAÑANA
BAJO,10.0,0,MAÑANA
BAJO,4.0,0,MAÑANA
BAJO,8.0,0,MAÑANA
BAJO,37.0,1,MAÑANA
BAJO,32.0,1,MAÑANA
BAJO,22.0,1,MAÑANA
BAJO,19.0,1,NOCHE
BAJO,1.0,0,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,7.0,0,NOCHE
BAJO,27.0,1,NOCHE
BAJO,-3.0,0,NOCHE
BAJO,10.0,0,NOCHE
BAJO,7.0,0,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,25.0,1,NOCHE
BAJO,20.0,1,NOCHE
BAJO,7.0,0,NOCHE
BAJO,15.0,0,NOCHE
BAJO,37.0,1,NOCHE
BAJO,15.0,0,NOCHE
BAJO,10.0,0,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,4.0,0,NOCHE
BAJO,13.0,0,NOCHE
BAJO,-3.0,0,NOCHE
BAJO,43.0,1,NOCHE
BAJO,58.0,1,NOCHE
BAJO,19.0,1,NOCHE
BAJO,33.0,1,NOCHE
BAJO,13.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,12.0,0,NOCHE
BAJO,-4.0,0,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,6.0,0,MAÑANA
BAJO,19.0,1,MAÑANA
BAJO,62.0,1,MAÑANA
BAJO,35.0,1,MAÑANA
BAJO,19.0,1,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,11.0,0,MAÑANA
BAJO,22.0,1,MAÑANA
BAJO,10.0,0,MAÑANA
BAJO,32.0,1,MAÑANA
BAJO,25.0,1,MAÑANA
BAJO,60.0,1,MAÑANA
BAJO,106.0,1,MAÑANA
BAJO,43.0,1,MAÑANA
BAJO,28.0,1,MAÑANA
BAJO,17.0,1,MAÑANA
BAJO,12.0,0,MAÑANA
BAJO,20.0,1,MAÑANA
BAJO,23.0,1,MAÑANA
BAJO,24.0,1,MAÑANA
BAJO,106.0,1,MAÑANA
BAJO,7.0,0,MAÑANA
BAJO,-9.0,0,MAÑANA
BAJO,-3.0,0,MAÑANA
BAJO,-9.0,0,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,14.0,0,MAÑANA
BAJO,23.0,1,MAÑANA
BAJO,63.0,1,MAÑANA
BAJO,29.0,1,MAÑANA
BAJO,1.0,0,MAÑANA
BAJO,8.0,0,MAÑANA
BAJO,-5.0,0,MAÑANA
BAJO,1.0,0,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,12.0,0,MAÑANA
BAJO,6.0,0,MAÑANA
BAJO,0.0,0,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,7.0,0,NOCHE
BAJO,5.0,0,NOCHE
BAJO,19.0,1,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,10.0,0,NOCHE
BAJO,19.0,1,NOCHE
BAJO,6.0,0,NOCHE
BAJO,0.0,0,NOCHE
BAJO,3.0,0,NOCHE
BAJO,11.0,0,NOCHE
BAJO,3.0,0,NOCHE
BAJO,61.0,1,NOCHE
BAJO,5.0,0,NOCHE
BAJO,14.0,0,NOCHE
BAJO,4.0,0,NOCHE
BAJO,8.0,0,NOCHE
BAJO,4.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,27.0,1,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,1.0,0,NOCHE
BAJO,3.0,0,NOCHE
BAJO,51.0,1,NOCHE
BAJO,0.0,0,NOCHE
BAJO,21.0,1,NOCHE
BAJO,2.0,0,NOCHE
BAJO,-6.0,0,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,1.0,0,NOCHE
BAJO,6.0,0,NOCHE
BAJO,0.0,0,NOCHE
BAJO,-5.0,0,NOCHE
BAJO,15.0,0,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,18.0,1,NOCHE
BAJO,4.0,0,NOCHE
BAJO,5.0,0,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,20.0,1,NOCHE
BAJO,6.0,0,NOCHE
BAJO,11.0,0,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,4.0,0,NOCHE
BAJO,4.0,0,NOCHE
BAJO,3.0,0,NOCHE
BAJO,9.0,0,NOCHE
BAJO,14.0,0,NOCHE
BAJO,5.0,0,NOCHE
BAJO,1.0,0,NOCHE
BAJO,12.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,5.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,-1.0,0,MAÑANA
BAJO,28.0,1,MAÑANA
BAJO,26.0,1,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,13.0,0,MAÑANA
BAJO,17.0,1,MAÑANA
BAJO,63.0,1,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,13.0,0,MAÑANA
BAJO,47.0,1,MAÑANA
BAJO,7.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,5.0,0,MAÑANA
BAJO,19.0,1,MAÑANA
BAJO,12.0,0,MAÑANA
BAJO,141.0,1,MAÑANA
BAJO,1.0,0,MAÑANA
BAJO,14.0,0,MAÑANA
BAJO,13.0,0,MAÑANA
BAJO,14.0,0,MAÑANA
BAJO,11.0,0,MAÑANA
BAJO,33.0,1,MAÑANA
BAJO,1.0,0,MAÑANA
BAJO,-9.0,0,NOCHE
BAJO,-6.0,0,NOCHE
BAJO,8.0,0,NOCHE
BAJO,8.0,0,NOCHE
BAJO,29.0,1,NOCHE
BAJO,-1.0,0,TARDE
BAJO,105.0,1,NOCHE
BAJO,13.0,0,NOCHE
BAJO,39.0,1,NOCHE
BAJO,11.0,0,NOCHE
BAJO,9.0,0,NOCHE
BAJO,106.0,1,NOCHE
BAJO,15.0,0,TARDE
BAJO,49.0,1,NOCHE
BAJO,25.0,1,NOCHE
BAJO,-2.0,0,NOCHE
BAJO,33.0,1,NOCHE
BAJO,-5.0,0,NOCHE
BAJO,15.0,0,NOCHE
BAJO,14.0,0,TARDE
BAJO,105.0,1,NOCHE
BAJO,17.0,1,NOCHE
BAJO,6.0,0,NOCHE
BAJO,5.0,0,NOCHE
BAJO,5.0,0,NOCHE
BAJO,1.0,0,TARDE
BAJO,11.0,0,NOCHE
BAJO,116.0,1,NOCHE
BAJO,1.0,0,NOCHE
BAJO,-6.0,0,MAÑANA
BAJO,6.0,0,MAÑANA
BAJO,1.0,0,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,8.0,0,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,12.0,0,MAÑANA
BAJO,6.0,0,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,17.0,1,MAÑANA
BAJO,5.0,0,MAÑANA
BAJO,9.0,0,MAÑANA
BAJO,6.0,0,MAÑANA
BAJO,-5.0,0,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,-8.0,0,MAÑANA
BAJO,6.0,0,MAÑANA
BAJO,-9.0,0,MAÑANA
BAJO,8.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,-7.0,0,MAÑANA
BAJO,10.0,0,MAÑANA
BAJO,11.0,0,MAÑANA
BAJO,112.0,1,TARDE
BAJO,22.0,1,TARDE
BAJO,16.0,1,TARDE
BAJO,-1.0,0,NOCHE
BAJO,-4.0,0,TARDE
BAJO,7.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,5.0,0,MAÑANA
BAJO,16.0,1,MAÑANA
BAJO,12.0,0,MAÑANA
BAJO,51.0,1,MAÑANA
BAJO,17.0,1,MAÑANA
BAJO,-5.0,0,MAÑANA
BAJO,35.0,1,MAÑANA
BAJO,62.0,1,MAÑANA
BAJO,8.0,0,MAÑANA
BAJO,49.0,1,MAÑANA
BAJO,8.0,0,MAÑANA
BAJO,34.0,1,TARDE
BAJO,2.0,0,TARDE
BAJO,17.0,1,TARDE
BAJO,61.0,1,TARDE
BAJO,65.0,1,TARDE
BAJO,62.0,1,TARDE
BAJO,13.0,0,TARDE
BAJO,3.0,0,TARDE
BAJO,-4.0,0,TARDE
BAJO,86.0,1,TARDE
BAJO,13.0,0,TARDE
BAJO,-7.0,0,TARDE
BAJO,7.0,0,TARDE
BAJO,-13.0,0,TARDE
BAJO,-4.0,0,TARDE
BAJO,-5.0,0,TARDE
BAJO,15.0,0,MAÑANA
BAJO,7.0,0,MAÑANA
BAJO,13.0,0,MAÑANA
BAJO,121.0,1,MAÑANA
BAJO,-1.0,0,MAÑANA
BAJO,4.0,0,MAÑANA
BAJO,11.0,0,MAÑANA
BAJO,16.0,1,MAÑANA
BAJO,93.0,1,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,97.0,1,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,24.0,1,MAÑANA
BAJO,152.0,1,MAÑANA
BAJO,51.0,1,MAÑANA
BAJO,-3.0,0,MAÑANA
BAJO,53.0,1,MAÑANA
BAJO,11.0,0,MAÑANA
BAJO,144.0,1,MAÑANA
BAJO,21.0,1,MAÑANA
BAJO,10.0,0,MAÑANA
BAJO,34.0,1,MAÑANA
BAJO,0.0,0,TARDE
BAJO,4.0,0,TARDE
BAJO,14.0,0,TARDE
BAJO,-3.0,0,TARDE
BAJO,8.0,0,TARDE
BAJO,8.0,0,TARDE
BAJO,-1.0,0,TARDE
BAJO,7.0,0,TARDE
BAJO,7.0,0,TARDE
BAJO,4.0,0,TARDE
BAJO,0.0,0,TARDE
BAJO,88.0,1,TARDE
BAJO,58.0,1,TARDE
BAJO,3.0,0,TARDE
BAJO,18.0,1,TARDE
BAJO,0.0,0,TARDE
BAJO,4.0,0,TARDE
BAJO,6.0,0,TARDE
BAJO,40.0,1,TARDE
BAJO,51.0,1,TARDE
BAJO,7.0,0,TARDE
BAJO,-11.0,0,TARDE
BAJO,4.0,0,TARDE
BAJO,8.0,0,TARDE
BAJO,39.0,1,TARDE
BAJO,69.0,1,TARDE
BAJO,35.0,1,TARDE
BAJO,45.0,1,TARDE
BAJO,6.0,0,TARDE
BAJO,65.0,1,TARDE
BAJO,0.0,0,TARDE
BAJO,41.0,1,TARDE
BAJO,25.0,1,TARDE
BAJO,46.0,1,TARDE
BAJO,-6.0,0,TARDE
BAJO,5.0,0,TARDE
BAJO,15.0,0,TARDE
BAJO,25.0,1,TARDE
BAJO,44.0,1,TARDE
BAJO,3.0,0,TARDE
BAJO,-6.0,0,TARDE
BAJO,27.0,1,TARDE
BAJO,15.0,0,NOCHE
BAJO,-14.0,0,NOCHE
BAJO,4.0,0,NOCHE
BAJO,23.0,1,TARDE
BAJO,20.0,1,NOCHE
BAJO,6.0,0,NOCHE
BAJO,28.0,1,TARDE
BAJO,131.0,1,NOCHE
BAJO,45.0,1,TARDE
BAJO,117.0,1,NOCHE
BAJO,151.0,1,NOCHE
BAJO,140.0,1,NOCHE
BAJO,50.0,1,TARDE
BAJO,17.0,1,NOCHE
BAJO,77.0,1,NOCHE
BAJO,119.0,1,NOCHE
BAJO,11.0,0,NOCHE
BAJO,18.0,1,NOCHE
BAJO,107.0,1,NOCHE
BAJO,-10.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,10.0,0,NOCHE
BAJO,-4.0,0,NOCHE
BAJO,32.0,1,NOCHE
BAJO,11.0,0,NOCHE
BAJO,28.0,1,NOCHE
BAJO,18.0,1,NOCHE
BAJO,35.0,1,NOCHE
BAJO,9.0,0,NOCHE
BAJO,86.0,1,NOCHE
BAJO,125.0,1,NOCHE
BAJO,22.0,1,NOCHE
BAJO,7.0,0,MAÑANA
BAJO,-7.0,0,MAÑANA
BAJO,-5.0,0,MAÑANA
BAJO,16.0,1,MAÑANA
BAJO,17.0,1,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,-4.0,0,MAÑANA
BAJO,-13.0,0,MAÑANA
BAJO,-13.0,0,MAÑANA
BAJO,13.0,0,MAÑANA
BAJO,-5.0,0,MAÑANA
BAJO,25.0,1,MAÑANA
BAJO,15.0,0,MAÑANA
BAJO,36.0,1,NOCHE
BAJO,24.0,1,NOCHE
BAJO,6.0,0,NOCHE
BAJO,11.0,0,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,-8.0,0,NOCHE
BAJO,-11.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,-10.0,0,NOCHE
BAJO,57.0,1,NOCHE
BAJO,-11.0,0,NOCHE
BAJO,37.0,1,NOCHE
BAJO,2.0,0,NOCHE
BAJO,-1.0,0,NOCHE
BAJO,2.0,0,NOCHE
BAJO,23.0,1,NOCHE
BAJO,10.0,0,NOCHE
BAJO,7.0,0,NOCHE
BAJO,17.0,1,NOCHE
BAJO,107.0,1,NOCHE
BAJO,14.0,0,NOCHE
BAJO,-5.0,0,NOCHE
BAJO,3.0,0,NOCHE
BAJO,40.0,1,MAÑANA
BAJO,10.0,0,MAÑANA
BAJO,90.0,1,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,-4.0,0,MAÑANA
BAJO,1.0,0,MAÑANA
BAJO,-6.0,0,MAÑANA
BAJO,4.0,0,MAÑANA
BAJO,3.0,0,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,-7.0,0,MAÑANA
BAJO,-4.0,0,MAÑANA
BAJO,2.0,0,MAÑANA
BAJO,5.0,0,MAÑANA
BAJO,-9.0,0,MAÑANA
BAJO,0.0,0,MAÑANA
BAJO,-2.0,0,MAÑANA
BAJO,5.0,0,TARDE
BAJO,15.0,0,TARDE
BAJO,6.0,0,TARDE
BAJO,10.0,0,TARDE
BAJO,27.0,1,TARDE
BAJO,-4.0,0,TARDE
BAJO,21.0,1,TARDE
BAJO,-5.0,0,TARDE
BAJO,17.0,1,TARDE
BAJO,-2.0,0,TARDE
BAJO,76.0,1,TARDE
BAJO,10.0,0,TARDE
BAJO,2.0,0,TARDE
BAJO,-1.0,0,TARDE
BAJO,0.0,0,TARDE
BAJO,-3.0,0,TARDE
BAJO,10.0,0,TARDE
BAJO,2.0,0,TARDE
BAJO,21.0,1,TARDE
BAJO,-1.0,0,TARDE
BAJO,-5.0,0,TARDE
BAJO,-5.0,0,TARDE
BAJO,15.0,0,TARDE
BAJO,-2.0,0,TARDE
BAJO,22.0,1,TARDE
BAJO,1.0,0,TARDE
BAJO,11.0,0,MAÑANA
BAJO,-2.0,0,TARDE
BAJO,5.0,0,TARDE
BAJO,-4.0,0,MAÑANA
BAJO,31.0,1,TARDE
BAJO,10.0,0,TARDE
